"id_noticia"|"id_tipo"|"id_pais"|"id_fuente"|"id_autor"|"real_fake_integer"|"tiempo"|"compartir_tiempo"|"compartir"|"visitas"|"duracion"|"favorito"
"8960"|"16"|"9"|"12"|"11"|"0"|"2022-09-14 07:00:00"|"2022-09-18 12:00:00"|"89577"|"144394"|"460"|"9081"
"8962"|"2"|"1"|"6"|"27"|"0"|"2022-09-09 21:00:00"|"2022-09-17 16:00:00"|"86984"|"839534"|"496"|"6882"
"8964"|"7"|"7"|"2"|"20"|"0"|"2022-09-08 08:00:00"|"2022-09-14 16:00:00"|"18211"|"297981"|"231"|"9305"
"8965"|"5"|"16"|"29"|"32"|"0"|"2022-09-03 06:00:00"|"2022-09-19 04:00:00"|"6067"|"664169"|"420"|"9707"
"8967"|"4"|"14"|"27"|"27"|"1"|"2022-09-18 03:00:00"|"2022-10-10 15:00:00"|"30292"|"108231"|"80"|"8194"
"8968"|"5"|"11"|"22"|"12"|"1"|"2022-09-24 18:00:00"|"2022-10-07 22:00:00"|"97526"|"30008"|"513"|"2013"
"897"|"1"|"19"|"14"|"9"|"0"|"2022-10-02 12:00:00"|"2022-10-09 10:00:00"|"42744"|"974144"|"110"|"4006"
"8971"|"8"|"19"|"0"|"26"|"1"|"2022-09-11 19:00:00"|"2022-09-13 06:00:00"|"97221"|"877727"|"114"|"7230"
"8972"|"4"|"3"|"6"|"8"|"1"|"2022-09-04 14:00:00"|"2022-10-10 16:00:00"|"31671"|"863654"|"89"|"2717"
"8973"|"4"|"15"|"3"|"3"|"0"|"2022-09-03 00:00:00"|"2022-09-10 12:00:00"|"81261"|"890816"|"601"|"7515"
"8974"|"14"|"5"|"22"|"22"|"1"|"2022-09-09 07:00:00"|"2022-09-27 22:00:00"|"71906"|"834104"|"146"|"5587"
"8977"|"9"|"8"|"13"|"20"|"1"|"2022-09-12 11:00:00"|"2022-09-23 13:00:00"|"37222"|"495841"|"270"|"5766"
"8983"|"15"|"0"|"24"|"9"|"1"|"2022-09-01 11:00:00"|"2022-09-12 09:00:00"|"37451"|"758856"|"158"|"5209"
"8986"|"14"|"6"|"18"|"9"|"0"|"2022-09-28 16:00:00"|"2022-10-09 04:00:00"|"82688"|"454021"|"366"|"4660"
"8987"|"4"|"13"|"23"|"9"|"0"|"2022-09-11 23:00:00"|"2022-09-15 15:00:00"|"35275"|"329526"|"15"|"4228"
"8988"|"0"|"22"|"31"|"7"|"0"|"2022-09-08 18:00:00"|"2022-10-02 04:00:00"|"28691"|"251051"|"0"|"6677"
"899"|"15"|"12"|"25"|"6"|"1"|"2022-09-09 04:00:00"|"2022-09-19 01:00:00"|"42421"|"502836"|"544"|"1011"
"8990"|"6"|"0"|"26"|"24"|"0"|"2022-09-25 01:00:00"|"2022-10-08 18:00:00"|"34809"|"663090"|"8"|"9352"
"8991"|"4"|"13"|"6"|"24"|"1"|"2022-09-08 09:00:00"|"2022-09-18 07:00:00"|"50749"|"865231"|"325"|"208"
"8995"|"14"|"29"|"8"|"34"|"1"|"2022-09-27 09:00:00"|"2022-10-03 09:00:00"|"41253"|"7832"|"378"|"5404"
"8996"|"10"|"14"|"19"|"13"|"0"|"2022-09-06 14:00:00"|"2022-09-28 15:00:00"|"27384"|"958742"|"389"|"7512"
"8997"|"4"|"0"|"27"|"19"|"1"|"2022-09-09 21:00:00"|"2022-09-26 21:00:00"|"6533"|"177860"|"61"|"3092"
"8998"|"4"|"17"|"30"|"25"|"0"|"2022-09-07 03:00:00"|"2022-09-24 15:00:00"|"33810"|"552215"|"505"|"6179"
"8999"|"4"|"5"|"3"|"6"|"0"|"2022-09-14 23:00:00"|"2022-10-01 02:00:00"|"35650"|"294329"|"99"|"5800"
"9"|"20"|"24"|"8"|"9"|"1"|"2022-09-14 19:00:00"|"2022-09-22 09:00:00"|"69771"|"213438"|"528"|"552"
"90"|"8"|"14"|"7"|"13"|"1"|"2022-09-01 22:00:00"|"2022-10-02 02:00:00"|"89666"|"743278"|"537"|"9688"
"900"|"5"|"22"|"21"|"25"|"0"|"2022-09-05 01:00:00"|"2022-09-26 11:00:00"|"96531"|"727326"|"239"|"7378"
"9001"|"4"|"1"|"25"|"8"|"0"|"2022-09-21 14:00:00"|"2022-09-22 19:00:00"|"20726"|"578262"|"134"|"281"
"9003"|"10"|"27"|"15"|"31"|"0"|"2022-09-10 20:00:00"|"2022-09-29 11:00:00"|"65722"|"746183"|"354"|"8923"
"9005"|"7"|"13"|"29"|"1"|"1"|"2022-09-07 03:00:00"|"2022-09-21 16:00:00"|"32222"|"162621"|"305"|"2236"
"9006"|"4"|"24"|"8"|"6"|"0"|"2022-10-09 05:00:00"|"2022-10-10 19:00:00"|"894"|"10359"|"74"|"4823"
"9008"|"4"|"31"|"3"|"33"|"0"|"2022-09-04 22:00:00"|"2022-09-21 04:00:00"|"5355"|"903184"|"290"|"2141"
"9009"|"18"|"7"|"8"|"32"|"0"|"2022-09-13 10:00:00"|"2022-09-28 18:00:00"|"88537"|"90604"|"108"|"3217"
"9012"|"14"|"26"|"30"|"11"|"0"|"2022-09-15 04:00:00"|"2022-10-03 17:00:00"|"66096"|"162045"|"258"|"1527"
"9013"|"9"|"14"|"29"|"20"|"0"|"2022-09-20 16:00:00"|"2022-10-04 23:00:00"|"25756"|"714258"|"218"|"9623"
"9014"|"1"|"9"|"20"|"25"|"1"|"2022-09-09 03:00:00"|"2022-09-19 22:00:00"|"99886"|"615922"|"724"|"4619"
"9015"|"4"|"14"|"15"|"2"|"1"|"2022-09-06 04:00:00"|"2022-09-09 02:00:00"|"31359"|"431514"|"304"|"3268"
"9016"|"0"|"16"|"4"|"24"|"1"|"2022-09-15 00:00:00"|"2022-09-16 15:00:00"|"53880"|"938372"|"159"|"913"
"9017"|"1"|"28"|"11"|"18"|"0"|"2022-09-18 07:00:00"|"2022-09-20 12:00:00"|"68530"|"161974"|"172"|"1224"
"9018"|"4"|"2"|"19"|"14"|"0"|"2022-09-10 10:00:00"|"2022-09-18 00:00:00"|"65787"|"719070"|"208"|"8506"
"9019"|"4"|"29"|"4"|"10"|"1"|"2022-09-15 12:00:00"|"2022-10-05 12:00:00"|"67818"|"514070"|"187"|"9669"
"9025"|"3"|"12"|"24"|"6"|"0"|"2022-10-06 12:00:00"|"2022-10-10 15:00:00"|"15238"|"738454"|"79"|"5444"
"9028"|"4"|"3"|"18"|"33"|"0"|"2022-09-25 14:00:00"|"2022-10-08 06:00:00"|"65572"|"909900"|"246"|"4479"
"9029"|"5"|"14"|"9"|"26"|"0"|"2022-09-03 20:00:00"|"2022-09-30 20:00:00"|"91581"|"164539"|"636"|"7461"
"9031"|"4"|"32"|"12"|"9"|"0"|"2022-09-16 09:00:00"|"2022-09-21 13:00:00"|"32546"|"787865"|"231"|"3221"
"9033"|"4"|"20"|"0"|"14"|"1"|"2022-09-04 05:00:00"|"2022-09-29 02:00:00"|"4296"|"270568"|"189"|"4705"
"9035"|"10"|"17"|"17"|"2"|"1"|"2022-09-28 11:00:00"|"2022-10-04 06:00:00"|"88202"|"863620"|"290"|"7117"
"9038"|"9"|"34"|"7"|"22"|"1"|"2022-09-04 00:00:00"|"2022-10-08 20:00:00"|"74040"|"607216"|"459"|"5094"
"904"|"5"|"17"|"12"|"14"|"0"|"2022-09-02 22:00:00"|"2022-09-22 04:00:00"|"30648"|"856760"|"164"|"2523"
"9042"|"4"|"7"|"0"|"9"|"1"|"2022-09-13 10:00:00"|"2022-09-29 01:00:00"|"47049"|"630322"|"222"|"573"
"9043"|"15"|"23"|"15"|"7"|"1"|"2022-09-07 20:00:00"|"2022-10-09 15:00:00"|"97863"|"3"|"30"|"0"
"9044"|"10"|"0"|"32"|"31"|"0"|"2022-09-17 10:00:00"|"2022-09-25 09:00:00"|"80962"|"456458"|"366"|"6278"
"9045"|"6"|"15"|"26"|"6"|"1"|"2022-09-01 17:00:00"|"2022-09-14 23:00:00"|"12639"|"863937"|"202"|"2699"
"9046"|"19"|"27"|"26"|"0"|"0"|"2022-09-11 17:00:00"|"2022-10-09 07:00:00"|"82561"|"47875"|"295"|"3794"
"9047"|"2"|"3"|"31"|"27"|"0"|"2022-09-12 16:00:00"|"2022-10-08 22:00:00"|"89554"|"354009"|"462"|"6519"
"9049"|"9"|"6"|"17"|"5"|"1"|"2022-09-17 09:00:00"|"2022-09-21 21:00:00"|"14968"|"674478"|"559"|"2411"
"9051"|"11"|"19"|"17"|"5"|"0"|"2022-09-18 08:00:00"|"2022-09-26 19:00:00"|"44867"|"342790"|"32"|"6183"
"9056"|"11"|"21"|"8"|"26"|"1"|"2022-09-18 12:00:00"|"2022-10-06 20:00:00"|"97158"|"504813"|"397"|"285"
"9057"|"2"|"19"|"13"|"8"|"0"|"2022-10-01 23:00:00"|"2022-10-03 17:00:00"|"12675"|"9028"|"72"|"8791"
"9058"|"4"|"5"|"17"|"28"|"0"|"2022-09-01 23:00:00"|"2022-09-16 16:00:00"|"25372"|"451855"|"244"|"9845"
"9059"|"4"|"31"|"5"|"14"|"0"|"2022-09-10 21:00:00"|"2022-09-23 11:00:00"|"44957"|"63036"|"171"|"4812"
"906"|"17"|"33"|"0"|"1"|"0"|"2022-09-09 19:00:00"|"2022-09-22 08:00:00"|"36064"|"922143"|"324"|"5502"
"9061"|"4"|"4"|"18"|"17"|"1"|"2022-09-29 08:00:00"|"2022-10-03 21:00:00"|"9613"|"266029"|"112"|"95"
"9063"|"4"|"29"|"3"|"1"|"1"|"2022-10-06 17:00:00"|"2022-10-07 21:00:00"|"37311"|"188670"|"293"|"4708"
"9064"|"15"|"14"|"7"|"11"|"1"|"2022-09-05 10:00:00"|"2022-10-07 16:00:00"|"78106"|"161481"|"417"|"1866"
"9065"|"12"|"13"|"18"|"34"|"1"|"2022-09-08 13:00:00"|"2022-09-26 08:00:00"|"84793"|"784534"|"737"|"2158"
"9069"|"20"|"6"|"30"|"5"|"0"|"2022-09-03 22:00:00"|"2022-09-27 21:00:00"|"38842"|"945737"|"116"|"3823"
"9070"|"4"|"15"|"23"|"20"|"1"|"2022-09-18 01:00:00"|"2022-09-28 21:00:00"|"43994"|"280416"|"519"|"2671"
"9072"|"20"|"6"|"32"|"27"|"1"|"2022-09-02 17:00:00"|"2022-09-29 20:00:00"|"10436"|"150494"|"28"|"7846"
"9073"|"8"|"25"|"10"|"28"|"0"|"2022-09-12 06:00:00"|"2022-10-01 02:00:00"|"89023"|"719803"|"456"|"3516"
"9075"|"4"|"0"|"14"|"12"|"0"|"2022-09-29 10:00:00"|"2022-10-10 06:00:00"|"49236"|"235928"|"233"|"6950"
"9076"|"4"|"26"|"32"|"3"|"0"|"2022-09-17 17:00:00"|"2022-10-10 09:00:00"|"6676"|"890110"|"100"|"3214"
"9077"|"10"|"22"|"3"|"31"|"0"|"2022-09-18 00:00:00"|"2022-09-30 08:00:00"|"40087"|"631046"|"179"|"5328"
"9078"|"4"|"27"|"25"|"15"|"0"|"2022-09-04 15:00:00"|"2022-10-11 01:00:00"|"4599"|"441239"|"176"|"4199"
"908"|"3"|"6"|"27"|"3"|"1"|"2022-09-23 19:00:00"|"2022-09-27 01:00:00"|"30443"|"71968"|"121"|"9285"
"9080"|"14"|"27"|"0"|"9"|"1"|"2022-09-03 09:00:00"|"2022-09-10 02:00:00"|"36798"|"385128"|"382"|"8140"
"9081"|"2"|"21"|"6"|"18"|"1"|"2022-09-29 18:00:00"|"2022-10-02 10:00:00"|"89435"|"50112"|"220"|"9266"
"9082"|"4"|"9"|"3"|"26"|"1"|"2022-09-20 11:00:00"|"2022-09-27 12:00:00"|"21468"|"329595"|"152"|"9558"
"9083"|"20"|"25"|"7"|"9"|"1"|"2022-10-08 01:00:00"|"2022-10-09 10:00:00"|"70436"|"695750"|"500"|"3088"
"9085"|"6"|"16"|"29"|"28"|"1"|"2022-09-08 05:00:00"|"2022-09-15 14:00:00"|"46536"|"704583"|"502"|"3914"
"9087"|"4"|"7"|"6"|"4"|"0"|"2022-09-17 06:00:00"|"2022-09-19 01:00:00"|"92826"|"451310"|"339"|"5246"
"9089"|"4"|"28"|"0"|"34"|"0"|"2022-09-27 19:00:00"|"2022-09-29 06:00:00"|"46240"|"760984"|"166"|"2460"
"909"|"4"|"33"|"28"|"22"|"0"|"2022-09-10 16:00:00"|"2022-09-13 09:00:00"|"57070"|"147881"|"201"|"5053"
"9091"|"3"|"19"|"23"|"8"|"0"|"2022-09-03 03:00:00"|"2022-09-07 08:00:00"|"25074"|"926229"|"311"|"6131"
"9093"|"1"|"19"|"0"|"9"|"1"|"2022-09-24 16:00:00"|"2022-10-11 02:00:00"|"53082"|"887680"|"177"|"9488"
"9094"|"4"|"4"|"1"|"23"|"0"|"2022-09-07 20:00:00"|"2022-10-05 03:00:00"|"62576"|"211628"|"362"|"9881"
"9097"|"3"|"20"|"30"|"20"|"0"|"2022-09-29 09:00:00"|"2022-09-30 02:00:00"|"60544"|"200224"|"127"|"0"
"9098"|"6"|"9"|"29"|"14"|"0"|"2022-09-12 14:00:00"|"2022-09-29 05:00:00"|"68150"|"153489"|"551"|"2817"
"910"|"17"|"6"|"5"|"9"|"1"|"2022-09-04 06:00:00"|"2022-09-25 14:00:00"|"44879"|"319932"|"571"|"8406"
"9100"|"4"|"30"|"21"|"30"|"0"|"2022-09-21 14:00:00"|"2022-10-05 12:00:00"|"2241"|"669610"|"87"|"4905"
"9101"|"4"|"5"|"22"|"9"|"1"|"2022-09-29 14:00:00"|"2022-10-08 07:00:00"|"10520"|"234347"|"75"|"8121"
"9102"|"4"|"31"|"0"|"0"|"1"|"2022-09-03 23:00:00"|"2022-09-10 08:00:00"|"59086"|"895737"|"515"|"8823"
"9103"|"8"|"12"|"32"|"8"|"1"|"2022-09-20 11:00:00"|"2022-10-11 05:00:00"|"28149"|"575027"|"178"|"0"
"9104"|"4"|"16"|"28"|"14"|"1"|"2022-09-15 19:00:00"|"2022-10-01 18:00:00"|"60542"|"557415"|"82"|"6462"
"9105"|"7"|"31"|"16"|"29"|"0"|"2022-09-26 05:00:00"|"2022-09-26 21:00:00"|"83241"|"909918"|"546"|"6151"
"9106"|"10"|"0"|"19"|"22"|"1"|"2022-09-12 23:00:00"|"2022-10-01 17:00:00"|"80817"|"217446"|"39"|"3825"
"9108"|"15"|"7"|"18"|"11"|"0"|"2022-09-22 05:00:00"|"2022-09-24 17:00:00"|"28683"|"487409"|"139"|"2550"
"9109"|"0"|"29"|"10"|"14"|"0"|"2022-09-27 06:00:00"|"2022-09-29 21:00:00"|"89600"|"583259"|"802"|"4279"
"911"|"16"|"9"|"25"|"11"|"1"|"2022-09-03 19:00:00"|"2022-10-02 21:00:00"|"48770"|"8081"|"210"|"5550"
"9111"|"5"|"24"|"7"|"0"|"1"|"2022-09-10 21:00:00"|"2022-09-21 08:00:00"|"54847"|"336472"|"96"|"9195"
"9113"|"4"|"22"|"14"|"2"|"1"|"2022-09-14 04:00:00"|"2022-09-17 01:00:00"|"66027"|"123560"|"570"|"6778"
"9114"|"13"|"31"|"0"|"23"|"0"|"2022-09-02 01:00:00"|"2022-10-11 07:00:00"|"54956"|"728574"|"297"|"9633"
"9115"|"7"|"12"|"20"|"8"|"1"|"2022-09-02 17:00:00"|"2022-09-30 17:00:00"|"25442"|"498992"|"0"|"5834"
"9116"|"4"|"6"|"13"|"8"|"1"|"2022-09-04 15:00:00"|"2022-10-04 00:00:00"|"13128"|"147174"|"14"|"2415"
"9117"|"4"|"31"|"12"|"6"|"0"|"2022-09-21 08:00:00"|"2022-09-24 20:00:00"|"9734"|"884666"|"204"|"6757"
"9118"|"12"|"17"|"3"|"18"|"1"|"2022-09-16 00:00:00"|"2022-10-06 03:00:00"|"67171"|"460813"|"50"|"4592"
"9119"|"4"|"26"|"25"|"20"|"0"|"2022-09-04 11:00:00"|"2022-10-09 23:00:00"|"24713"|"303206"|"155"|"3380"
"912"|"3"|"33"|"0"|"23"|"0"|"2022-10-03 08:00:00"|"2022-10-05 17:00:00"|"82037"|"623849"|"469"|"1207"
"9120"|"9"|"6"|"4"|"9"|"0"|"2022-09-13 14:00:00"|"2022-10-03 14:00:00"|"24458"|"228849"|"675"|"6381"
"9121"|"13"|"0"|"30"|"9"|"0"|"2022-09-07 09:00:00"|"2022-10-05 07:00:00"|"61604"|"153318"|"25"|"1087"
"9124"|"7"|"6"|"18"|"27"|"0"|"2022-09-22 11:00:00"|"2022-10-07 13:00:00"|"23792"|"854766"|"407"|"552"
"9126"|"13"|"23"|"10"|"14"|"1"|"2022-09-03 17:00:00"|"2022-10-04 20:00:00"|"83800"|"146831"|"10"|"5015"
"9127"|"4"|"31"|"14"|"10"|"1"|"2022-09-20 07:00:00"|"2022-09-30 10:00:00"|"87767"|"666955"|"383"|"7278"
"9128"|"16"|"32"|"10"|"6"|"0"|"2022-09-04 20:00:00"|"2022-09-08 16:00:00"|"86149"|"232506"|"433"|"7238"
"913"|"11"|"6"|"15"|"8"|"1"|"2022-09-24 02:00:00"|"2022-10-03 22:00:00"|"23939"|"883255"|"127"|"8874"
"9131"|"4"|"27"|"0"|"32"|"1"|"2022-09-04 07:00:00"|"2022-09-06 23:00:00"|"54397"|"264343"|"43"|"5624"
"9132"|"20"|"27"|"0"|"15"|"0"|"2022-09-15 04:00:00"|"2022-10-09 04:00:00"|"285"|"640578"|"185"|"6672"
"9134"|"14"|"26"|"32"|"14"|"0"|"2022-09-06 07:00:00"|"2022-09-22 14:00:00"|"76834"|"563293"|"366"|"9450"
"9137"|"1"|"24"|"17"|"34"|"1"|"2022-09-12 23:00:00"|"2022-09-19 05:00:00"|"21404"|"479990"|"317"|"5958"
"9139"|"4"|"16"|"30"|"2"|"1"|"2022-09-30 07:00:00"|"2022-10-09 05:00:00"|"49122"|"274678"|"471"|"7254"
"9140"|"4"|"29"|"19"|"4"|"1"|"2022-09-11 12:00:00"|"2022-09-21 14:00:00"|"59066"|"294714"|"250"|"1896"
"9142"|"4"|"29"|"14"|"33"|"1"|"2022-09-10 02:00:00"|"2022-09-12 01:00:00"|"93597"|"873509"|"497"|"3239"
"9143"|"19"|"6"|"4"|"34"|"1"|"2022-09-25 00:00:00"|"2022-10-01 13:00:00"|"20295"|"653167"|"153"|"8335"
"9144"|"8"|"6"|"3"|"3"|"1"|"2022-09-20 06:00:00"|"2022-09-30 17:00:00"|"31189"|"46574"|"59"|"8907"
"9146"|"9"|"11"|"27"|"29"|"0"|"2022-09-21 06:00:00"|"2022-10-02 07:00:00"|"68729"|"519545"|"145"|"1291"
"9149"|"4"|"9"|"22"|"13"|"1"|"2022-10-01 06:00:00"|"2022-10-04 10:00:00"|"42517"|"625138"|"349"|"6469"
"9153"|"4"|"16"|"7"|"13"|"0"|"2022-10-01 23:00:00"|"2022-10-11 06:00:00"|"88241"|"246631"|"64"|"3948"
"9155"|"12"|"23"|"16"|"27"|"1"|"2022-09-10 09:00:00"|"2022-09-25 03:00:00"|"28453"|"153416"|"218"|"6534"
"9156"|"9"|"33"|"23"|"27"|"1"|"2022-09-10 16:00:00"|"2022-09-17 08:00:00"|"91886"|"642042"|"354"|"4667"
"9157"|"4"|"31"|"29"|"21"|"0"|"2022-09-02 10:00:00"|"2022-10-10 23:00:00"|"22864"|"112534"|"113"|"3155"
"9158"|"4"|"6"|"20"|"6"|"1"|"2022-09-25 09:00:00"|"2022-09-25 13:00:00"|"12926"|"489384"|"324"|"7968"
"9159"|"17"|"22"|"13"|"11"|"0"|"2022-09-08 14:00:00"|"2022-10-08 05:00:00"|"40929"|"627334"|"244"|"373"
"916"|"18"|"9"|"26"|"16"|"0"|"2022-09-05 04:00:00"|"2022-09-23 19:00:00"|"21751"|"365275"|"452"|"9898"
"9161"|"9"|"4"|"22"|"10"|"0"|"2022-09-14 22:00:00"|"2022-09-22 19:00:00"|"30356"|"783095"|"668"|"158"
"9162"|"12"|"15"|"6"|"17"|"0"|"2022-09-16 11:00:00"|"2022-09-26 11:00:00"|"31371"|"595016"|"369"|"2326"
"9164"|"4"|"34"|"4"|"19"|"1"|"2022-09-13 11:00:00"|"2022-09-26 03:00:00"|"54787"|"394870"|"496"|"9990"
"9165"|"16"|"27"|"20"|"15"|"0"|"2022-09-05 15:00:00"|"2022-09-16 09:00:00"|"33135"|"575428"|"202"|"4478"
"9166"|"4"|"20"|"20"|"22"|"0"|"2022-09-21 06:00:00"|"2022-10-01 14:00:00"|"35889"|"614598"|"142"|"2532"
"9167"|"2"|"17"|"17"|"15"|"0"|"2022-09-12 07:00:00"|"2022-09-19 22:00:00"|"82256"|"171429"|"223"|"2634"
"9168"|"12"|"13"|"23"|"34"|"0"|"2022-09-06 13:00:00"|"2022-10-08 01:00:00"|"99951"|"456040"|"318"|"5258"
"9169"|"10"|"16"|"31"|"14"|"1"|"2022-09-17 20:00:00"|"2022-10-05 01:00:00"|"57281"|"551482"|"224"|"5089"
"917"|"10"|"18"|"17"|"26"|"1"|"2022-09-20 00:00:00"|"2022-10-04 00:00:00"|"10031"|"567655"|"319"|"7459"
"9170"|"0"|"21"|"0"|"9"|"0"|"2022-09-12 08:00:00"|"2022-09-26 17:00:00"|"49433"|"482398"|"39"|"4758"
"9171"|"4"|"20"|"0"|"9"|"0"|"2022-09-06 09:00:00"|"2022-09-21 15:00:00"|"49634"|"226776"|"310"|"7840"
"9172"|"4"|"23"|"30"|"6"|"0"|"2022-09-11 11:00:00"|"2022-10-07 00:00:00"|"29332"|"106384"|"368"|"6711"
"9175"|"14"|"11"|"30"|"14"|"0"|"2022-09-04 11:00:00"|"2022-10-10 13:00:00"|"2520"|"736185"|"528"|"817"
"9178"|"4"|"8"|"15"|"19"|"1"|"2022-09-27 16:00:00"|"2022-09-28 09:00:00"|"88978"|"549397"|"119"|"1998"
"918"|"9"|"25"|"22"|"18"|"1"|"2022-09-23 06:00:00"|"2022-10-03 02:00:00"|"48038"|"856663"|"321"|"8016"
"9181"|"15"|"13"|"25"|"18"|"1"|"2022-09-13 10:00:00"|"2022-09-26 22:00:00"|"40818"|"887233"|"193"|"5299"
"9182"|"4"|"21"|"2"|"25"|"0"|"2022-09-21 12:00:00"|"2022-09-22 20:00:00"|"11727"|"731209"|"293"|"4735"
"9183"|"4"|"33"|"5"|"32"|"0"|"2022-09-07 01:00:00"|"2022-09-08 22:00:00"|"31815"|"902000"|"362"|"2166"
"9184"|"9"|"10"|"11"|"10"|"1"|"2022-09-07 18:00:00"|"2022-10-05 05:00:00"|"20949"|"915842"|"91"|"4107"
"9185"|"0"|"20"|"4"|"24"|"1"|"2022-09-17 14:00:00"|"2022-10-04 06:00:00"|"34256"|"392217"|"425"|"1174"
"9187"|"10"|"19"|"17"|"32"|"1"|"2022-09-05 10:00:00"|"2022-09-17 12:00:00"|"75890"|"295815"|"683"|"2460"
"9188"|"7"|"13"|"5"|"7"|"0"|"2022-09-20 13:00:00"|"2022-10-04 10:00:00"|"27066"|"392637"|"33"|"9036"
"9189"|"4"|"29"|"12"|"5"|"1"|"2022-09-07 10:00:00"|"2022-09-25 11:00:00"|"77224"|"933918"|"473"|"8413"
"919"|"11"|"27"|"31"|"13"|"1"|"2022-09-02 09:00:00"|"2022-09-11 03:00:00"|"32505"|"423335"|"166"|"599"
"9190"|"4"|"3"|"26"|"22"|"0"|"2022-09-27 18:00:00"|"2022-10-03 17:00:00"|"68957"|"885060"|"281"|"4264"
"9191"|"6"|"1"|"29"|"3"|"0"|"2022-09-06 19:00:00"|"2022-09-07 19:00:00"|"38762"|"293695"|"328"|"4777"
"9192"|"4"|"7"|"24"|"9"|"1"|"2022-09-13 21:00:00"|"2022-09-28 12:00:00"|"52304"|"592058"|"367"|"3740"
"9194"|"17"|"4"|"14"|"9"|"0"|"2022-09-11 12:00:00"|"2022-09-13 03:00:00"|"33871"|"305739"|"266"|"9271"
"9196"|"18"|"31"|"18"|"22"|"1"|"2022-09-19 04:00:00"|"2022-09-30 04:00:00"|"98175"|"514758"|"260"|"8852"
"9197"|"3"|"19"|"24"|"9"|"1"|"2022-09-12 21:00:00"|"2022-09-26 01:00:00"|"80162"|"334994"|"154"|"8040"
"92"|"8"|"8"|"19"|"12"|"1"|"2022-09-07 14:00:00"|"2022-10-11 00:00:00"|"33334"|"714760"|"280"|"9478"
"920"|"0"|"9"|"16"|"30"|"1"|"2022-10-07 20:00:00"|"2022-10-10 15:00:00"|"40179"|"83428"|"265"|"0"
"9203"|"1"|"2"|"26"|"2"|"0"|"2022-09-04 20:00:00"|"2022-09-24 04:00:00"|"91386"|"374434"|"177"|"4080"
"9204"|"5"|"0"|"26"|"31"|"0"|"2022-09-22 06:00:00"|"2022-10-10 12:00:00"|"70798"|"556082"|"397"|"432"
"9205"|"4"|"2"|"31"|"20"|"1"|"2022-10-01 17:00:00"|"2022-10-02 11:00:00"|"78370"|"585262"|"225"|"9200"
"9206"|"4"|"14"|"0"|"11"|"0"|"2022-09-08 20:00:00"|"2022-09-21 08:00:00"|"43348"|"158703"|"620"|"8497"
"9207"|"4"|"12"|"26"|"20"|"0"|"2022-09-02 05:00:00"|"2022-09-22 02:00:00"|"82440"|"743921"|"244"|"1994"
"9208"|"9"|"1"|"9"|"13"|"0"|"2022-09-13 16:00:00"|"2022-09-22 11:00:00"|"95939"|"815786"|"939"|"1351"
"921"|"8"|"18"|"30"|"9"|"0"|"2022-09-04 02:00:00"|"2022-10-06 08:00:00"|"12333"|"963594"|"200"|"4788"
"9210"|"15"|"14"|"6"|"5"|"1"|"2022-09-04 08:00:00"|"2022-10-07 11:00:00"|"10133"|"775676"|"354"|"5238"
"9211"|"4"|"32"|"16"|"34"|"0"|"2022-09-20 13:00:00"|"2022-09-26 10:00:00"|"95279"|"671330"|"478"|"0"
"9213"|"3"|"22"|"12"|"21"|"0"|"2022-09-21 19:00:00"|"2022-09-23 18:00:00"|"4188"|"915806"|"416"|"9035"
"9214"|"15"|"33"|"15"|"15"|"0"|"2022-09-06 23:00:00"|"2022-09-11 11:00:00"|"29130"|"460651"|"179"|"8341"
"9216"|"9"|"30"|"0"|"0"|"1"|"2022-09-06 01:00:00"|"2022-10-06 13:00:00"|"17294"|"913550"|"302"|"3613"
"9218"|"4"|"4"|"13"|"9"|"0"|"2022-09-15 06:00:00"|"2022-09-17 14:00:00"|"24174"|"666581"|"486"|"8272"
"922"|"10"|"9"|"8"|"0"|"1"|"2022-09-12 20:00:00"|"2022-10-07 00:00:00"|"55096"|"952792"|"363"|"8545"
"9220"|"4"|"5"|"2"|"16"|"0"|"2022-09-04 07:00:00"|"2022-10-09 20:00:00"|"55119"|"839571"|"209"|"5164"
"9222"|"11"|"34"|"25"|"13"|"0"|"2022-09-03 09:00:00"|"2022-10-01 17:00:00"|"42165"|"475324"|"103"|"6519"
"9224"|"16"|"25"|"26"|"22"|"1"|"2022-09-26 13:00:00"|"2022-10-07 11:00:00"|"62438"|"276841"|"116"|"2775"
"9225"|"4"|"13"|"21"|"33"|"0"|"2022-10-02 03:00:00"|"2022-10-08 12:00:00"|"65027"|"571666"|"354"|"5809"
"9227"|"11"|"14"|"7"|"23"|"1"|"2022-09-01 13:00:00"|"2022-09-17 20:00:00"|"5915"|"347829"|"196"|"3281"
"9228"|"8"|"31"|"13"|"18"|"1"|"2022-09-09 03:00:00"|"2022-10-05 07:00:00"|"66009"|"419297"|"27"|"5202"
"9229"|"4"|"14"|"30"|"12"|"1"|"2022-09-21 09:00:00"|"2022-09-26 18:00:00"|"81296"|"259934"|"44"|"4763"
"9230"|"2"|"22"|"7"|"15"|"0"|"2022-09-04 23:00:00"|"2022-09-30 23:00:00"|"38459"|"224371"|"93"|"3173"
"9231"|"10"|"21"|"31"|"32"|"1"|"2022-09-02 05:00:00"|"2022-09-10 19:00:00"|"72011"|"974460"|"9"|"7076"
